"Code","Year","Population","Count_All","Deaths_All","Count_Leukaemia","Deaths_Leukaemia","Count_Breast","Deaths_Breast","Count_Cervix","Deaths_Cervix","Count_Melanoma","Deaths_Melanoma","Count_Bladder","Deaths_Bladder","Count_Colorectal","Deaths_Colorectal","Count_Pancreas","Deaths_Pancreas","Count_Stomach","Deaths_Stomach","Count_Lung","Deaths_Lung","Count_Liver","Deaths_Liver","Count_Oesophagus","Deaths_Oesophagus"
"W06000001",2019,35494,277,123,2,2,113,20,2,1,8,4,3,2,33,9,4,6,6,3,33,25,1,4,4,5
"W06000002",2002,61053,367,182,9,7,106,32,12,2,8,5,13,6,45,21,6,11,10,5,29,26,3,1,9,4
"W06000002",2003,61167,374,192,9,5,137,38,9,2,11,3,14,5,39,26,12,11,11,7,32,22,3,3,6,7
"W06000002",2004,61350,325,188,8,5,85,33,5,6,11,2,9,2,46,16,11,10,12,9,35,25,2,1,7,7
"W06000002",2005,61203,348,183,5,3,92,37,10,4,19,1,14,5,32,17,16,11,12,9,30,27,4,5,5,6
"W06000002",2006,61398,400,160,5,4,156,25,10,2,10,2,9,3,39,20,17,17,10,8,21,16,0,2,7,7
"W06000002",2007,61429,314,152,8,1,70,25,8,1,15,1,4,4,53,19,8,13,10,4,27,22,1,2,9,7
"W06000002",2008,61453,362,177,14,3,86,27,7,7,17,0,6,4,52,22,16,12,8,4,39,27,4,2,16,11
"W06000002",2009,61702,382,174,6,2,151,31,6,4,13,2,2,3,45,25,5,6,6,6,40,34,2,0,7,7
"W06000002",2010,61816,340,179,5,6,76,29,5,4,18,1,3,1,43,20,8,7,3,6,47,28,5,4,6,8
"W06000002",2011,61783,384,137,9,3,134,23,7,4,11,2,4,3,61,12,9,9,8,2,33,26,1,2,10,4
"W06000002",2012,61879,405,205,7,4,148,31,7,2,12,3,8,3,38,18,7,10,7,5,31,25,3,3,4,4
"W06000002",2013,61574,356,149,15,2,95,24,8,2,17,3,8,0,43,10,6,4,1,1,40,25,6,4,3,4
"W06000002",2014,61561,348,159,6,5,84,11,2,5,21,4,9,3,55,21,8,5,2,0,38,33,4,6,8,8
"W06000002",2015,61919,469,195,16,4,158,25,9,4,19,5,8,7,54,19,12,9,6,5,51,32,8,7,5,4
"W06000002",2016,62244,370,160,4,4,91,26,13,3,14,2,3,4,56,14,4,6,6,3,45,31,2,3,10,3
"W06000002",2017,62407,344,170,4,3,82,20,9,8,21,1,8,3,30,11,10,11,3,1,47,39,6,6,7,2
"W06000002",2018,62652,389,177,4,2,161,25,5,3,13,2,6,2,43,22,9,4,1,1,39,43,0,2,8,13
"W06000002",2019,62759,422,216,9,4,111,32,8,3,11,2,6,1,48,22,15,11,13,5,46,32,7,7,4,8
"W06000003",2002,57922,387,180,8,3,114,37,4,5,15,0,11,8,45,21,11,10,15,9,43,35,3,1,7,4
"W06000003",2003,58107,384,209,9,7,97,42,10,3,16,5,15,3,38,23,16,13,13,8,38,26,0,0,7,5
"W06000003",2004,58469,415,180,15,4,117,31,9,2,13,2,12,3,55,18,7,8,14,6,43,27,5,1,7,6
"W06000003",2005,58419,418,197,7,6,147,30,7,6,10,3,16,3,40,21,9,10,9,7,36,32,3,5,8,8
"W06000003",2006,58767,392,185,9,5,114,39,6,3,14,3,10,2,55,21,13,8,7,5,40,30,2,2,4,4
"W06000003",2007,58988,361,208,7,4,86,35,8,3,12,3,10,4,56,22,10,10,5,5,39,31,2,0,7,5
"W06000003",2008,59257,434,204,8,0,152,41,8,5,13,4,14,5,37,16,9,9,9,5,42,37,5,7,7,8
"W06000003",2009,59324,422,188,8,4,133,30,5,3,29,1,8,3,45,20,11,9,11,7,45,33,1,1,10,6
"W06000003",2010,59284,384,214,14,10,83,39,1,3,19,6,16,8,40,20,15,11,9,6,48,35,4,3,12,8
"W06000003",2011,59536,467,202,12,4,170,41,7,2,20,3,6,8,52,21,15,11,8,5,46,36,3,2,10,8
"W06000003",2012,59675,389,204,14,9,112,33,3,2,13,3,6,4,43,11,10,13,8,7,56,39,6,6,11,9
"W06000003",2013,59685,402,187,13,3,89,22,4,2,17,2,9,0,56,24,12,8,7,7,67,36,5,4,9,8
"W06000003",2014,59921,491,223,9,2,195,39,8,1,12,2,12,10,50,24,10,13,6,1,49,48,3,4,12,10
"W06000003",2015,59802,453,218,11,4,137,29,5,6,19,0,7,9,48,21,22,17,3,2,56,48,3,4,12,9
"W06000003",2016,59958,415,183,8,6,104,17,5,0,23,6,10,5,51,22,10,7,6,3,68,50,3,4,7,3
"W06000003",2017,60012,414,231,3,5,136,27,6,2,19,2,1,7,42,25,12,15,10,9,47,50,7,3,17,8
"W06000003",2018,60160,392,206,7,4,99,30,7,4,21,2,9,6,34,17,14,11,3,3,61,32,8,8,12,17
"W06000003",2019,60060,424,206,11,3,115,35,7,0,20,1,8,4,46,21,12,14,10,2,30,38,9,7,13,7
"W06000004",2002,48650,354,168,6,3,119,28,5,3,11,3,11,6,34,15,8,8,6,3,37,33,0,0,10,4
"W06000004",2003,48749,291,185,6,2,81,30,3,3,8,5,11,6,32,18,13,10,11,9,42,38,1,0,7,11
"W06000004",2004,48640,306,147,10,5,87,23,7,3,10,1,13,2,27,17,6,6,8,8,48,33,1,1,6,4
"W06000004",2005,48512,336,162,8,4,102,29,5,4,13,2,13,8,40,19,3,3,8,8,45,32,4,1,4,3
"W06000004",2006,48523,344,158,3,2,99,22,8,3,4,1,11,4,41,16,13,11,9,5,55,35,1,1,7,4
"W06000004",2007,48672,318,145,7,2,108,19,4,1,9,1,6,2,33,13,10,8,7,6,30,33,1,0,9,9
"W06000004",2008,48584,365,182,6,5,103,34,8,2,7,4,6,3,45,20,4,7,7,2,55,38,5,4,7,5
"W06000004",2009,48286,292,166,6,5,73,22,8,3,6,2,4,6,43,15,12,4,4,5,39,37,1,2,6,5
"W06000004",2010,48034,348,139,7,5,103,30,3,1,17,1,5,0,45,13,10,9,8,2,50,32,2,0,6,3
"W06000004",2011,47848,357,154,4,3,102,24,5,1,18,3,2,6,34,17,17,12,4,4,40,34,3,1,14,9
"W06000004",2012,47792,327,145,9,2,76,21,9,2,13,2,8,4,39,11,12,8,6,2,48,26,2,2,7,7
"W06000004",2013,47976,329,147,8,2,99,24,3,2,19,0,3,3,36,16,6,7,7,5,47,36,2,5,2,3
"W06000004",2014,48084,356,160,11,4,131,21,8,1,12,4,5,3,31,8,9,15,3,3,44,37,2,3,2,6
"W06000004",2015,48077,327,139,14,3,101,20,5,2,7,0,8,3,37,16,13,9,6,4,38,24,2,2,4,3
"W06000004",2016,48172,345,163,10,5,127,29,7,0,11,1,7,8,27,16,9,10,3,4,37,30,5,1,3,3
"W06000004",2017,48244,333,137,4,4,111,22,11,1,11,1,1,4,37,6,13,9,6,1,49,33,2,7,5,3
"W06000004",2018,48344,348,178,5,3,105,31,9,0,15,2,6,4,32,17,9,9,3,3,45,34,4,5,7,8
"W06000004",2019,48557,335,144,4,2,103,21,5,3,21,3,3,3,29,16,10,7,5,2,49,27,2,3,3,3
"W06000005",2002,75920,408,172,5,3,119,29,7,6,23,1,20,4,45,10,15,13,8,5,49,32,1,3,7,12
"W06000005",2003,75973,391,194,10,4,107,29,6,3,18,3,12,4,47,26,11,8,14,7,34,34,2,0,14,11
"W06000005",2004,76193,391,176,9,4,133,28,6,2,18,1,8,2,32,17,12,10,7,4,55,39,4,4,12,13
"W06000005",2005,76201,466,198,9,9,154,41,7,2,16,2,16,8,50,22,9,4,13,6,56,35,3,1,7,6
"W06000005",2006,76213,416,206,12,4,115,29,7,3,18,2,17,7,41,23,10,12,7,9,44,37,5,4,12,5
"W06000005",2007,76522,408,182,10,5,125,28,14,4,21,4,9,3,32,18,12,5,11,0,41,32,8,6,6,7
"W06000005",2008,76871,460,184,12,2,169,27,10,3,16,1,4,2,43,17,14,14,7,11,52,41,4,3,4,7
"W06000005",2009,77191,414,187,9,5,112,38,10,2,15,2,3,2,56,21,9,8,5,3,44,39,1,4,9,3
"W06000005",2010,77060,464,208,12,4,133,43,5,0,9,2,12,3,52,18,17,9,7,3,63,40,2,0,8,5
"W06000005",2011,77386,503,189,8,5,168,24,5,4,28,2,10,5,55,12,14,17,7,6,62,40,5,4,7,5
"W06000005",2012,77448,417,224,13,7,101,40,6,2,13,2,12,3,47,22,11,11,7,2,63,40,4,4,12,13
"W06000005",2013,77738,484,220,9,5,133,36,4,1,21,3,8,7,65,29,15,13,9,6,54,34,9,4,7,6
"W06000005",2014,78044,459,204,18,5,141,20,7,2,22,6,8,5,53,20,13,13,6,6,49,43,10,9,10,8
"W06000005",2015,78143,512,188,20,5,169,29,10,2,26,2,14,8,43,16,13,9,9,4,59,36,3,7,11,6
"W06000005",2016,78356,480,207,11,3,124,21,5,2,27,2,4,5,56,17,13,15,6,5,88,64,7,8,14,14
"W06000005",2017,78655,467,203,8,5,137,32,11,4,24,2,6,2,48,24,12,11,10,9,59,42,3,5,5,12
"W06000005",2018,78893,496,213,8,7,183,30,6,1,20,0,2,2,52,20,6,6,6,8,62,45,10,10,8,8
"W06000005",2019,79199,467,223,5,3,130,27,10,2,22,2,12,5,50,15,18,22,4,2,61,44,7,5,8,7
"W06000006",2002,65697,346,180,13,7,87,16,4,1,9,1,15,8,44,22,7,8,10,9,39,29,4,4,7,6
"W06000006",2003,65709,371,160,5,3,137,26,7,4,13,2,11,4,40,16,9,6,7,4,40,31,1,2,8,5
"W06000006",2004,65666,347,184,5,2,101,29,11,1,9,1,7,3,43,27,11,11,8,4,46,36,1,1,5,7
"W06000006",2005,65627,349,167,10,2,83,32,11,4,11,1,17,3,40,19,8,9,8,5,38,40,3,2,9,4
"W06000006",2006,66173,399,187,3,2,109,36,12,3,16,1,10,6,53,25,5,5,9,5,47,24,4,2,13,14
"W06000006",2007,66544,376,163,8,2,129,28,12,3,11,1,12,3,45,16,13,10,7,4,37,35,3,2,8,10
"W06000006",2008,67076,376,171,13,5,127,34,9,6,15,5,4,3,35,20,12,9,9,7,39,32,3,2,9,9
"W06000006",2009,67337,339,173,5,8,98,27,12,5,17,1,6,3,34,21,7,7,7,7,44,32,5,4,5,6
"W06000006",2010,67539,396,186,7,5,134,30,8,4,20,4,9,3,43,20,12,9,6,2,43,41,1,0,6,7
"W06000006",2011,67930,379,154,11,5,98,28,10,3,13,1,7,4,51,18,9,7,6,3,49,27,7,4,6,5
"W06000006",2012,68124,365,142,7,4,103,15,12,3,18,1,5,2,40,16,13,6,2,2,54,38,2,3,2,2
"W06000006",2013,68191,416,180,8,6,122,24,10,2,13,3,7,2,31,19,9,12,9,1,46,34,4,7,7,5
"W06000006",2014,68294,422,189,12,6,155,28,6,5,26,5,6,3,37,17,12,11,8,5,53,50,7,1,6,5
"W06000006",2015,68039,381,173,6,4,102,26,7,3,19,2,5,1,37,12,17,9,6,3,55,39,4,5,8,8
"W06000006",2016,67907,439,201,6,10,148,36,10,5,16,1,5,3,44,15,18,16,6,4,58,42,4,2,3,4
"W06000006",2017,67784,411,188,10,6,146,27,10,1,22,3,4,4,36,19,11,13,3,4,44,30,5,9,9,7
"W06000006",2018,67817,389,161,8,3,106,25,5,1,16,1,8,5,44,17,11,10,7,4,46,34,4,7,10,8
"W06000006",2019,67529,397,186,4,2,116,26,12,2,17,0,5,3,54,11,18,13,2,5,54,50,7,4,6,4
"W06000008",2002,38704,210,105,6,3,82,16,3,0,8,0,6,4,20,9,4,4,9,6,19,21,0,2,1,2
"W06000008",2003,38623,225,71,9,1,78,15,4,1,5,1,3,3,25,8,5,0,5,3,25,16,1,0,3,1
"W06000008",2004,38695,187,95,5,2,43,12,6,2,6,5,7,5,30,12,5,6,3,3,17,19,1,2,0,1
"W06000008",2005,38318,217,97,4,1,79,20,4,6,8,0,4,1,31,11,7,6,2,2,15,12,2,2,3,0
"W06000008",2006,38206,199,106,3,1,63,25,2,2,9,1,9,1,26,10,3,2,3,3,16,18,4,4,6,6
"W06000008",2007,38101,174,93,1,0,53,20,3,1,10,1,3,3,22,15,3,5,4,0,9,5,3,1,6,4
"W06000008",2008,37960,211,89,4,4,78,13,3,1,9,1,2,0,20,11,7,4,3,4,27,18,1,3,6,6
"W06000008",2009,37692,191,82,3,1,60,12,6,1,15,6,4,2,25,12,1,3,4,1,16,16,1,1,6,5
"W06000008",2010,37862,202,108,6,5,60,17,1,2,5,1,0,1,19,11,4,4,5,3,25,20,6,3,3,6
"W06000008",2011,37816,260,107,8,2,91,16,2,2,11,0,4,1,31,9,5,5,4,1,15,17,3,5,8,3
"W06000008",2012,37982,212,91,6,1,70,17,4,0,6,1,3,2,27,6,13,12,3,2,18,12,3,2,5,5
"W06000008",2013,37775,234,80,7,2,95,13,6,1,6,0,1,0,24,10,9,7,3,2,18,15,2,3,3,2
"W06000008",2014,37429,173,93,8,3,53,20,2,0,7,0,4,2,20,7,3,5,2,2,22,13,0,0,0,3
"W06000008",2015,36986,209,96,7,9,77,15,5,2,6,2,4,1,20,10,5,5,4,2,26,16,2,3,4,4
"W06000008",2016,36755,235,94,4,2,78,10,4,1,6,2,5,5,19,8,9,7,7,2,28,23,0,2,4,2
"W06000008",2017,36590,213,90,1,1,63,17,3,0,11,3,2,1,34,7,12,9,0,2,19,16,3,1,5,4
"W06000008",2018,36691,229,98,7,3,73,14,5,2,11,2,1,1,28,7,11,11,0,0,22,16,1,2,2,3
"W06000008",2019,36522,220,96,2,1,76,13,2,3,9,4,2,2,27,9,7,3,6,2,30,20,3,3,7,4
"W06000009",2002,59187,344,184,9,4,102,42,9,2,13,3,5,4,39,18,13,12,7,7,35,25,3,3,3,3
"W06000009",2003,59652,379,188,6,2,124,37,10,4,14,4,13,3,47,25,5,8,11,6,39,30,2,1,8,5
"W06000009",2004,60132,335,155,12,7,95,31,12,2,18,1,10,7,37,17,10,6,7,8,31,35,3,3,6,3
"W06000009",2005,60427,355,184,11,5,96,26,7,4,18,1,6,3,38,17,8,6,7,5,44,29,4,7,6,8
"W06000009",2006,60921,376,171,15,8,126,25,5,2,13,2,10,2,40,19,15,11,11,4,47,37,5,1,6,4
"W06000009",2007,61442,360,177,2,4,105,21,6,4,15,6,5,0,47,18,18,17,8,7,38,35,4,3,7,7
"W06000009",2008,62069,329,184,7,5,85,29,5,1,13,3,8,3,42,19,12,15,7,7,46,41,6,5,6,5
"W06000009",2009,62191,428,148,12,5,162,26,11,0,9,2,12,1,60,20,12,9,5,2,35,31,3,5,5,8
"W06000009",2010,62438,380,175,17,6,102,28,9,4,13,3,7,5,46,17,12,8,5,5,50,35,4,3,10,5
"W06000009",2011,62662,380,171,14,8,105,34,7,4,17,1,10,2,53,23,8,9,3,3,42,25,3,4,5,2
"W06000009",2012,62931,476,187,8,6,154,23,4,2,16,3,8,9,64,20,11,12,8,2,63,35,6,5,11,6
"W06000009",2013,62907,438,189,14,6,145,30,5,1,22,0,3,4,42,14,14,11,7,9,44,42,8,8,4,3
"W06000009",2014,63075,398,177,22,9,82,30,10,3,26,3,2,3,57,17,10,7,5,4,46,36,4,3,5,3
"W06000009",2015,62959,438,182,13,10,151,32,5,2,13,1,5,2,57,21,9,9,5,0,38,27,8,6,4,6
"W06000009",2016,63245,417,183,19,4,141,25,3,3,19,1,5,0,44,19,12,13,5,4,60,38,1,7,6,5
"W06000009",2017,63560,408,200,14,7,76,31,7,4,27,2,5,4,55,29,7,14,1,2,57,34,5,0,10,11
"W06000009",2018,63740,408,200,10,3,127,41,4,4,20,1,6,9,46,16,13,8,7,4,36,28,5,9,12,10
"W06000009",2019,64062,399,188,4,3,138,31,5,0,14,6,12,3,41,17,13,11,8,6,50,30,5,5,6,5
"W06000010",2002,90512,451,268,10,3,113,42,8,4,16,3,15,8,63,33,12,11,12,11,43,39,2,3,12,9
"W06000010",2003,91052,478,268,11,3,146,48,10,5,15,4,16,4,57,35,13,8,14,7,42,37,2,2,11,13
"W06000010",2004,91614,529,234,15,3,203,40,11,3,17,3,14,9,49,26,8,13,20,13,40,34,7,4,12,14
"W06000010",2005,91844,500,241,8,6,156,42,10,9,17,2,10,4,59,28,9,6,16,8,52,40,6,6,7,7
"W06000010",2006,92470,452,239,13,5,119,35,6,5,21,4,15,5,43,21,9,8,8,9,57,47,1,1,13,9
"W06000010",2007,93265,573,259,15,9,230,51,6,1,17,1,8,2,65,26,10,14,9,6,49,46,3,3,8,11
"W06000010",2008,93713,529,260,13,7,155,45,8,3,22,3,13,6,62,34,20,14,8,4,61,43,6,2,9,9
"W06000010",2009,93798,497,273,9,2,129,42,7,7,27,1,11,7,57,29,14,19,14,7,53,52,2,7,10,14
"W06000010",2010,93703,613,246,10,6,222,46,8,2,25,5,9,1,51,17,15,14,5,4,56,43,4,3,10,10
"W06000010",2011,94068,557,263,16,3,143,43,6,4,32,3,11,9,71,28,18,11,11,9,75,48,7,5,5,6
"W06000010",2012,94192,556,259,12,8,132,41,15,2,11,6,10,4,77,19,20,19,12,6,77,58,5,6,9,7
"W06000010",2013,94368,626,263,16,6,208,38,9,6,25,4,12,8,57,19,17,17,12,8,72,49,6,4,10,10
"W06000010",2014,94472,675,280,8,6,273,49,12,1,19,5,11,3,53,27,11,14,13,8,64,60,3,5,9,7
"W06000010",2015,94574,581,280,16,2,141,40,9,3,20,3,7,4,74,34,25,18,13,9,80,60,6,6,13,13
"W06000010",2016,94848,635,234,17,9,202,22,7,2,30,3,7,5,71,20,23,19,7,6,66,36,6,5,11,9
"W06000010",2017,95299,582,259,12,7,194,43,6,1,21,4,9,3,62,27,14,14,4,5,77,51,6,8,9,12
"W06000010",2018,95821,539,259,13,9,145,37,5,2,25,2,5,3,57,22,18,22,8,1,81,57,7,7,6,6
"W06000010",2019,96494,572,261,7,5,179,35,6,3,21,4,9,4,77,27,20,17,4,5,71,54,8,12,6,6
"W06000011",2002,115828,654,308,12,7,213,55,7,7,31,3,13,7,59,25,18,13,12,9,69,50,6,4,17,15
"W06000011",2003,116211,559,281,21,6,145,39,14,2,28,9,12,4,58,25,16,19,16,12,63,53,4,2,12,8
"W06000011",2004,116991,598,320,14,3,133,53,14,4,20,6,21,5,78,38,19,18,13,10,62,52,8,8,6,11
"W06000011",2005,117414,643,297,23,8,205,58,14,4,18,7,18,6,60,25,20,18,11,6,68,51,7,6,12,8
"W06000011",2006,118153,732,343,26,14,200,49,17,6,13,4,29,8,82,31,17,10,10,8,86,66,6,7,12,14
"W06000011",2007,118687,657,338,21,9,176,49,14,5,18,2,12,5,67,35,25,27,11,11,88,72,5,5,12,9
"W06000011",2008,119416,733,306,12,9,214,37,11,4,21,2,14,6,79,19,15,11,12,7,89,72,15,7,17,10
"W06000011",2009,119860,603,288,16,12,167,32,11,4,23,6,11,5,65,21,16,16,14,7,77,62,6,9,10,13
"W06000011",2010,120349,638,270,7,7,166,32,12,9,30,2,9,4,73,23,20,20,13,6,73,52,10,10,10,8
"W06000011",2011,120732,727,319,23,12,224,42,3,6,40,2,14,5,67,22,20,15,9,6,106,70,7,5,8,12
"W06000011",2012,121013,713,298,19,7,224,43,11,3,32,4,10,7,88,34,16,13,5,6,83,72,6,4,16,9
"W06000011",2013,121169,762,303,25,10,220,43,17,3,34,5,15,11,75,33,13,13,16,5,72,61,9,7,13,8
"W06000011",2014,121278,731,305,15,8,230,40,10,3,28,10,15,4,73,24,16,11,14,10,102,64,5,7,11,17
"W06000011",2015,121653,742,338,16,12,241,48,13,0,34,6,3,5,73,39,23,18,10,13,95,79,11,10,14,11
"W06000011",2016,122359,729,312,16,5,216,36,15,3,38,5,12,6,84,25,25,22,6,7,94,76,9,9,13,13
"W06000011",2017,122860,676,294,17,6,193,31,13,5,25,4,7,7,87,28,16,15,10,5,93,63,8,13,9,8
"W06000011",2018,123416,756,305,13,12,238,39,16,7,31,5,9,8,81,37,18,17,17,4,86,64,5,6,11,9
"W06000011",2019,123830,669,314,12,11,196,52,8,2,37,4,12,3,61,26,10,11,8,11,97,63,5,3,8,14
"W06000012",2002,69638,316,171,6,3,77,32,15,7,10,0,9,8,34,21,14,11,11,9,35,23,7,4,6,4
"W06000012",2003,70290,353,168,8,2,103,24,7,2,11,4,10,4,42,16,13,12,15,7,33,29,4,5,7,4
"W06000012",2004,70744,439,215,16,10,135,37,12,4,10,3,14,5,37,15,16,14,11,7,47,37,3,4,6,9
"W06000012",2005,70925,393,191,13,14,92,28,9,4,16,1,13,2,41,19,15,14,9,5,62,35,5,7,7,6
"W06000012",2006,71153,425,218,17,5,110,38,8,3,18,1,11,6,49,22,9,10,12,6,66,51,2,4,4,4
"W06000012",2007,71283,395,187,13,6,97,22,9,6,20,1,19,12,58,17,7,9,9,9,47,48,4,3,10,3
"W06000012",2008,71473,429,194,11,3,107,27,12,1,10,4,11,9,53,21,15,9,9,6,62,45,4,3,7,11
"W06000012",2009,71390,465,214,10,4,164,33,12,1,20,3,8,9,48,25,9,12,9,7,61,57,4,5,7,5
"W06000012",2010,71387,440,191,9,6,146,35,6,3,15,3,5,3,37,16,8,8,10,3,55,47,2,1,9,9
"W06000012",2011,71458,461,196,12,4,104,30,8,1,24,3,8,7,53,15,8,7,9,5,64,51,3,6,9,10
"W06000012",2012,71593,418,205,8,6,119,29,9,5,14,3,2,1,48,21,6,10,9,7,61,45,4,4,7,8
"W06000012",2013,71447,426,210,16,6,114,25,6,3,10,6,4,5,45,25,11,8,4,8,69,50,3,8,6,3
"W06000012",2014,71609,448,210,14,5,142,30,5,2,16,2,7,4,42,18,19,10,8,5,58,49,1,3,5,7
"W06000012",2015,71787,413,204,6,5,116,27,4,2,24,6,8,4,45,21,9,9,6,3,74,58,4,2,5,6
"W06000012",2016,72078,433,208,6,5,95,27,6,2,18,4,4,1,47,20,15,10,4,3,62,51,6,8,5,10
"W06000012",2017,72119,454,199,12,5,153,30,7,0,21,1,7,4,38,22,17,18,10,3,55,45,4,5,7,6
"W06000012",2018,72511,403,185,13,5,124,26,6,4,27,4,6,2,39,22,15,19,7,4,56,39,4,5,1,1
"W06000012",2019,72707,408,186,9,6,117,27,6,1,26,4,11,8,45,18,6,10,5,3,53,38,2,4,5,5
"W06000013",2002,66616,354,192,12,7,118,33,2,5,15,1,10,5,35,25,15,14,6,2,48,32,3,4,9,6
"W06000013",2003,67143,357,187,10,3,110,32,11,0,10,1,8,5,30,15,19,11,8,6,40,46,0,2,5,7
"W06000013",2004,67642,390,180,11,2,115,35,10,1,14,1,10,4,38,15,14,15,13,8,57,37,4,5,9,6
"W06000013",2005,68001,341,192,10,12,82,29,7,3,11,2,9,5,36,20,13,13,2,2,45,40,2,1,5,6
"W06000013",2006,68603,390,189,9,3,136,34,11,1,11,1,11,2,36,13,9,12,4,2,40,42,2,3,5,4
"W06000013",2007,69342,400,181,17,0,107,32,6,4,12,0,9,6,47,22,12,4,7,5,43,27,3,5,4,3
"W06000013",2008,69818,333,183,10,4,99,26,9,3,16,4,7,1,23,14,7,11,7,7,41,29,9,9,7,10
"W06000013",2009,70053,440,152,15,7,165,21,14,0,14,4,5,2,29,10,12,8,2,1,43,33,6,5,9,5
"W06000013",2010,70317,361,191,10,8,109,20,9,4,15,3,7,3,40,12,14,19,7,2,41,42,2,4,5,5
"W06000013",2011,70504,374,179,12,7,86,35,7,1,17,2,3,3,37,19,9,3,5,4,54,33,4,4,9,3
"W06000013",2012,70772,433,184,9,4,143,21,13,1,17,4,5,2,45,14,13,11,8,4,54,42,4,3,4,9
"W06000013",2013,71150,425,180,17,8,143,22,9,2,8,2,7,4,46,21,10,13,7,8,45,36,6,6,9,4
"W06000013",2014,71518,383,162,13,3,91,23,8,2,19,7,6,0,47,19,13,9,4,6,47,43,2,5,5,4
"W06000013",2015,71824,447,184,11,4,145,35,12,6,16,2,7,3,43,20,11,13,4,3,63,39,2,3,7,5
"W06000013",2016,72294,470,187,5,3,147,19,10,2,19,3,7,5,42,18,10,8,3,3,63,49,5,3,10,5
"W06000013",2017,72679,397,206,10,4,101,31,10,2,16,3,4,2,54,18,12,12,5,1,49,40,6,2,7,10
"W06000013",2018,73058,503,203,3,1,162,29,9,2,29,1,11,3,40,19,18,15,6,3,67,43,5,4,5,5
"W06000013",2019,74254,470,193,6,4,159,28,8,4,27,3,4,0,49,19,12,17,5,3,55,36,2,5,6,6
"W06000014",2002,62438,304,151,7,5,88,24,8,2,8,1,13,1,24,13,11,11,14,14,36,27,1,2,8,5
"W06000014",2003,62715,281,123,8,2,86,27,4,3,15,1,10,3,35,10,8,6,3,3,27,31,1,1,6,2
"W06000014",2004,63088,336,153,14,4,80,21,6,2,16,3,12,4,35,18,10,8,7,4,37,22,5,3,3,4
"W06000014",2005,63361,325,149,10,4,105,26,4,1,15,4,11,2,23,10,6,6,15,9,40,33,2,2,5,3
"W06000014",2006,63730,322,170,10,4,82,24,9,3,9,6,6,1,39,13,13,12,3,5,41,32,5,6,4,4
"W06000014",2007,64205,339,147,13,5,105,18,9,3,11,1,5,0,39,12,11,5,4,4,37,40,4,4,2,5
"W06000014",2008,64735,357,158,6,1,118,22,6,5,13,1,2,3,41,18,9,8,7,5,46,32,4,4,7,5
"W06000014",2009,64879,338,147,5,2,103,25,3,2,20,6,10,4,34,13,7,11,3,3,28,26,2,3,7,7
"W06000014",2010,64838,343,155,8,5,81,23,9,2,24,1,10,6,33,13,5,6,9,3,49,38,4,4,5,8
"W06000014",2011,64937,427,168,12,1,126,24,4,1,26,2,5,5,54,20,13,8,3,3,36,32,6,6,12,7
"W06000014",2012,65161,351,151,5,2,90,17,9,1,20,1,6,3,33,15,9,5,7,4,59,35,4,6,6,8
"W06000014",2013,65414,395,174,9,4,132,17,6,2,17,3,11,9,32,13,7,11,7,5,38,34,7,6,6,3
"W06000014",2014,65738,432,165,12,3,145,26,2,2,23,2,5,7,46,13,12,8,4,5,38,25,6,6,6,6
"W06000014",2015,65746,385,160,17,3,108,21,3,3,20,4,4,4,46,17,14,14,5,1,43,34,6,3,8,3
"W06000014",2016,66202,394,156,7,8,116,17,11,0,23,1,9,4,43,21,9,9,6,3,43,30,2,6,9,5
"W06000014",2017,67203,452,192,8,4,150,28,7,1,33,2,7,6,56,27,8,8,6,6,52,33,5,7,8,11
"W06000014",2018,68043,374,165,5,2,106,25,6,6,20,3,6,6,51,23,12,13,4,2,51,27,2,4,2,4
"W06000014",2019,68753,396,170,5,7,116,24,7,0,22,4,4,3,48,24,15,12,12,4,44,34,4,7,5,4
"W06000015",2002,162041,677,360,19,17,184,52,12,7,23,4,24,10,82,35,21,16,14,11,70,61,7,5,20,14
"W06000015",2003,161552,716,358,19,7,203,50,15,8,18,6,29,8,69,49,23,25,15,11,80,53,11,9,6,13
"W06000015",2004,163150,734,334,14,8,230,50,15,5,20,4,26,8,76,32,21,18,22,10,81,67,4,2,12,13
"W06000015",2005,164085,731,370,24,14,214,69,16,5,32,6,23,10,78,36,17,18,10,8,74,67,9,5,13,7
"W06000015",2006,165849,679,348,14,3,185,64,12,3,26,3,18,4,81,34,20,14,19,17,80,70,11,15,14,11
"W06000015",2007,167718,782,371,22,6,220,56,15,5,27,3,15,8,83,38,21,21,20,11,99,72,13,12,14,17
"W06000015",2008,169970,805,384,17,8,241,48,12,6,26,6,13,7,93,46,15,16,14,10,116,97,7,4,15,15
"W06000015",2009,172236,788,376,28,10,196,48,16,7,43,4,18,11,82,38,29,27,12,13,82,74,11,8,15,7
"W06000015",2010,173952,835,365,25,7,255,47,10,2,37,3,13,6,87,33,25,23,12,8,99,87,10,10,16,19
"W06000015",2011,175580,814,338,27,12,244,43,10,4,34,5,16,9,85,35,24,20,15,9,88,61,8,9,15,10
"W06000015",2012,177355,806,375,23,6,186,56,21,3,49,5,16,9,87,34,36,32,10,9,108,80,8,7,5,10
"W06000015",2013,178909,842,351,19,7,245,45,22,5,43,4,16,10,76,42,29,20,19,12,104,73,7,9,10,9
